sensorId,timestamp,value
28-0000066c6a65,2020-01-22 21:30:03.573,14.5
28-000002c7c3ee,2020-01-22 21:45:00.933,12.875
28-031701a152ff,2020-01-22 21:45:01.813,-4.062
28-000002c7eed3,2020-01-22 21:45:02.693,14.25
28-0000066c6a65,2020-01-22 21:45:03.573,14.5
28-000002c7c3ee,2020-01-22 22:00:00.933,13.062
28-031701a152ff,2020-01-22 22:00:01.813,-4.125
28-000002c7eed3,2020-01-22 22:00:02.693,14.5
28-0000066c6a65,2020-01-22 22:00:03.573,14.562
28-000002c7c3ee,2020-01-22 22:15:00.933,13.25
28-031701a152ff,2020-01-22 22:15:01.813,-4.187
28-000002c7eed3,2020-01-22 22:15:02.693,14.687
28-0000066c6a65,2020-01-22 22:15:03.573,14.687
28-000002c7c3ee,2020-01-22 22:30:00.933,13.437
28-031701a152ff,2020-01-22 22:30:01.813,-4.312
28-000002c7eed3,2020-01-22 22:30:02.693,14.875
28-0000066c6a65,2020-01-22 22:30:03.573,14.75
28-000002c7c3ee,2020-01-22 22:45:00.933,13.625
28-031701a152ff,2020-01-22 22:45:01.813,-4.25
28-000002c7eed3,2020-01-22 22:45:02.693,15.062
28-0000066c6a65,2020-01-22 22:45:03.573,14.875
0,2020-01-22 22:45:03.575,0.0
28-000002c7c3ee,2020-01-22 23:00:00.933,13.687
28-031701a152ff,2020-01-22 23:00:01.813,-4.625
28-000002c7eed3,2020-01-22 23:00:02.693,15.062
28-0000066c6a65,2020-01-22 23:00:03.573,13.437
0,2020-01-22 23:10:00.003,1.0
28-000002c7c3ee,2020-01-22 23:15:00.933,13.687
28-031701a152ff,2020-01-22 23:15:01.813,-4.687
28-000002c7eed3,2020-01-22 23:15:02.693,14.875
28-0000066c6a65,2020-01-22 23:15:03.573,14.5
28-000002c7c3ee,2020-01-22 23:30:00.933,13.75
28-031701a152ff,2020-01-22 23:30:01.813,-4.812
28-000002c7eed3,2020-01-22 23:30:02.693,14.875
28-0000066c6a65,2020-01-22 23:30:03.573,15.0
28-000002c7c3ee,2020-01-22 23:45:00.933,13.875
28-031701a152ff,2020-01-22 23:45:01.813,-4.875
28-000002c7eed3,2020-01-22 23:45:02.693,15.0
28-0000066c6a65,2020-01-22 23:45:03.573,15.125
28-000002c7c3ee,2020-01-23 00:00:00.933,14.0
28-031701a152ff,2020-01-23 00:00:01.813,-4.625
28-000002c7eed3,2020-01-23 00:00:02.693,15.125
28-0000066c6a65,2020-01-23 00:00:03.573,15.187
28-000002c7c3ee,2020-01-23 00:15:00.933,14.125
28-031701a152ff,2020-01-23 00:15:01.813,-4.687
28-000002c7eed3,2020-01-23 00:15:02.693,15.25
28-0000066c6a65,2020-01-23 00:15:03.573,15.25
28-000002c7c3ee,2020-01-23 00:30:00.933,14.25
28-031701a152ff,2020-01-23 00:30:01.813,-4.687
28-000002c7eed3,2020-01-23 00:30:02.693,15.437
28-0000066c6a65,2020-01-23 00:30:03.573,15.25
28-000002c7c3ee,2020-01-23 00:45:00.933,14.375
28-031701a152ff,2020-01-23 00:45:01.813,-4.687
28-000002c7eed3,2020-01-23 00:45:02.693,15.562
28-0000066c6a65,2020-01-23 00:45:03.573,15.375
28-000002c7c3ee,2020-01-23 01:00:00.933,14.5
28-031701a152ff,2020-01-23 01:00:01.813,-4.625
28-000002c7eed3,2020-01-23 01:00:02.693,15.687
28-0000066c6a65,2020-01-23 01:00:03.573,15.437
28-000002c7c3ee,2020-01-23 01:15:01.013,14.625
28-031701a152ff,2020-01-23 01:15:01.973,-4.562
28-000002c7eed3,2020-01-23 01:15:02.853,15.812
28-0000066c6a65,2020-01-23 01:15:03.733,15.5
28-000002c7c3ee,2020-01-23 01:30:00.933,14.687
28-031701a152ff,2020-01-23 01:30:01.813,-4.5
28-000002c7eed3,2020-01-23 01:30:02.693,15.875
28-0000066c6a65,2020-01-23 01:30:03.573,15.562
28-000002c7c3ee,2020-01-23 01:45:00.933,14.812
28-031701a152ff,2020-01-23 01:45:01.813,-4.562
28-000002c7eed3,2020-01-23 01:45:02.693,15.937
28-0000066c6a65,2020-01-23 01:45:03.573,15.625
28-000002c7c3ee,2020-01-23 02:00:00.933,14.875
28-031701a152ff,2020-01-23 02:00:01.813,-4.75
28-000002c7eed3,2020-01-23 02:00:02.693,16.0
28-0000066c6a65,2020-01-23 02:00:03.573,15.625
28-000002c7c3ee,2020-01-23 02:15:00.933,14.937
28-031701a152ff,2020-01-23 02:15:01.813,-4.75
28-000002c7eed3,2020-01-23 02:15:02.693,16.125
28-0000066c6a65,2020-01-23 02:15:03.573,15.687
28-000002c7c3ee,2020-01-23 02:30:00.933,15.0
28-031701a152ff,2020-01-23 02:30:01.813,-4.812
28-000002c7eed3,2020-01-23 02:30:02.693,16.187
28-0000066c6a65,2020-01-23 02:30:03.573,15.75
28-000002c7c3ee,2020-01-23 02:45:00.933,15.125
28-031701a152ff,2020-01-23 02:45:01.813,-4.875
28-000002c7eed3,2020-01-23 02:45:02.693,16.25
28-0000066c6a65,2020-01-23 02:45:03.573,15.812
28-000002c7c3ee,2020-01-23 03:00:00.933,15.187
28-031701a152ff,2020-01-23 03:00:01.813,-5.0
28-000002c7eed3,2020-01-23 03:00:02.693,16.312
28-0000066c6a65,2020-01-23 03:00:03.573,15.812
28-000002c7c3ee,2020-01-23 03:15:00.933,15.312
28-031701a152ff,2020-01-23 03:15:01.813,-4.937
28-000002c7eed3,2020-01-23 03:15:02.693,16.375
28-0000066c6a65,2020-01-23 03:15:03.573,15.875
28-000002c7c3ee,2020-01-23 03:30:00.933,15.375
28-031701a152ff,2020-01-23 03:30:01.813,-5.125
28-000002c7eed3,2020-01-23 03:30:02.693,16.375
28-0000066c6a65,2020-01-23 03:30:03.573,15.937
28-000002c7c3ee,2020-01-23 03:45:00.933,15.437
28-031701a152ff,2020-01-23 03:45:01.813,-5.187
28-000002c7eed3,2020-01-23 03:45:02.693,16.437
28-0000066c6a65,2020-01-23 03:45:03.573,16.0
28-000002c7c3ee,2020-01-23 04:00:00.933,15.562
28-031701a152ff,2020-01-23 04:00:01.813,-5.375
28-000002c7eed3,2020-01-23 04:00:02.693,16.437
28-0000066c6a65,2020-01-23 04:00:03.573,16.0
28-000002c7c3ee,2020-01-23 04:15:00.933,15.562
28-031701a152ff,2020-01-23 04:15:01.813,-5.375
28-000002c7eed3,2020-01-23 04:15:02.693,16.437
28-0000066c6a65,2020-01-23 04:15:03.573,16.0
28-000002c7c3ee,2020-01-23 04:30:00.933,15.625
28-031701a152ff,2020-01-23 04:30:01.813,-5.5
28-000002c7eed3,2020-01-23 04:30:02.693,16.437
28-0000066c6a65,2020-01-23 04:30:03.573,16.0
28-000002c7c3ee,2020-01-23 04:45:00.933,15.687
28-031701a152ff,2020-01-23 04:45:01.813,-5.437
28-000002c7eed3,2020-01-23 04:45:02.693,16.5
28-0000066c6a65,2020-01-23 04:45:03.573,16.062
28-000002c7c3ee,2020-01-23 05:00:00.933,15.687
28-031701a152ff,2020-01-23 05:00:01.813,-5.75
28-000002c7eed3,2020-01-23 05:00:02.693,16.562
28-0000066c6a65,2020-01-23 05:00:03.573,16.062
28-000002c7c3ee,2020-01-23 05:15:00.933,15.812
28-031701a152ff,2020-01-23 05:15:01.813,-5.937
28-000002c7eed3,2020-01-23 05:15:02.693,16.625
28-0000066c6a65,2020-01-23 05:15:03.573,16.125
28-000002c7c3ee,2020-01-23 05:30:00.933,15.875
28-031701a152ff,2020-01-23 05:30:01.813,-6.062
28-000002c7eed3,2020-01-23 05:30:02.693,16.687
28-0000066c6a65,2020-01-23 05:30:03.573,16.187
28-000002c7c3ee,2020-01-23 05:45:00.933,16.0
28-031701a152ff,2020-01-23 05:45:01.813,-6.125
28-000002c7eed3,2020-01-23 05:45:02.693,16.687
28-0000066c6a65,2020-01-23 05:45:03.573,16.187
28-000002c7c3ee,2020-01-23 06:00:00.933,16.125
28-031701a152ff,2020-01-23 06:00:01.813,-6.187
28-000002c7eed3,2020-01-23 06:00:02.693,16.75
28-0000066c6a65,2020-01-23 06:00:03.573,16.312
28-000002c7c3ee,2020-01-23 06:15:00.933,16.187
28-031701a152ff,2020-01-23 06:15:01.813,-6.375
28-000002c7eed3,2020-01-23 06:15:02.693,16.812
28-0000066c6a65,2020-01-23 06:15:03.573,16.375
28-000002c7c3ee,2020-01-23 06:30:00.933,16.312
28-031701a152ff,2020-01-23 06:30:01.813,-6.437
28-000002c7eed3,2020-01-23 06:30:02.693,16.812
28-0000066c6a65,2020-01-23 06:30:03.573,16.437
28-000002c7c3ee,2020-01-23 06:45:00.933,16.375
28-031701a152ff,2020-01-23 06:45:01.813,-6.687
28-000002c7eed3,2020-01-23 06:45:02.693,16.875
28-0000066c6a65,2020-01-23 06:45:03.573,16.5
28-000002c7c3ee,2020-01-23 07:00:00.938,16.5
28-031701a152ff,2020-01-23 07:00:01.813,-6.562
28-000002c7eed3,2020-01-23 07:00:02.693,16.875
28-0000066c6a65,2020-01-23 07:00:03.573,16.625
0,2020-01-23 07:10:00.001,0.0
28-000002c7c3ee,2020-01-23 07:15:00.933,16.562
28-031701a152ff,2020-01-23 07:15:01.813,-6.562
28-000002c7eed3,2020-01-23 07:15:02.693,16.937
28-0000066c6a65,2020-01-23 07:15:03.573,15.625
28-000002c7c3ee,2020-01-23 07:30:00.933,16.562
28-031701a152ff,2020-01-23 07:30:01.813,-6.75
28-000002c7eed3,2020-01-23 07:30:02.693,16.687
28-0000066c6a65,2020-01-23 07:30:03.573,15.125
28-000002c7c3ee,2020-01-23 07:45:00.938,16.562
28-031701a152ff,2020-01-23 07:45:01.813,-6.75
28-000002c7eed3,2020-01-23 07:45:02.693,16.375
28-0000066c6a65,2020-01-23 07:45:03.573,15.125
28-000002c7c3ee,2020-01-23 08:00:00.933,16.437
28-031701a152ff,2020-01-23 08:00:01.853,-6.5
28-000002c7eed3,2020-01-23 08:00:02.773,16.187
28-0000066c6a65,2020-01-23 08:00:03.653,15.062
28-000002c7c3ee,2020-01-23 08:15:00.933,16.375
28-031701a152ff,2020-01-23 08:15:01.813,-5.375
28-000002c7eed3,2020-01-23 08:15:02.693,15.937
28-0000066c6a65,2020-01-23 08:15:03.573,14.875
28-000002c7c3ee,2020-01-23 08:30:00.933,16.25
28-031701a152ff,2020-01-23 08:30:01.813,-4.625
28-000002c7eed3,2020-01-23 08:30:02.693,15.625
28-0000066c6a65,2020-01-23 08:30:03.573,14.812
28-000002c7c3ee,2020-01-23 08:45:00.933,16.125
28-031701a152ff,2020-01-23 08:45:01.813,-4.437
28-000002c7eed3,2020-01-23 08:45:02.693,15.375
28-0000066c6a65,2020-01-23 08:45:03.573,14.625
28-000002c7c3ee,2020-01-23 09:00:00.933,15.937
28-031701a152ff,2020-01-23 09:00:01.813,-4.25
28-000002c7eed3,2020-01-23 09:00:02.693,15.187
28-0000066c6a65,2020-01-23 09:00:03.573,14.5
28-000002c7c3ee,2020-01-23 09:15:00.933,15.812
28-031701a152ff,2020-01-23 09:15:01.813,-4.75
28-000002c7eed3,2020-01-23 09:15:02.693,15.0
28-0000066c6a65,2020-01-23 09:15:03.573,14.312
28-000002c7c3ee,2020-01-23 09:30:00.933,15.687
28-031701a152ff,2020-01-23 09:30:01.813,-5.125
28-000002c7eed3,2020-01-23 09:30:02.693,14.812
28-0000066c6a65,2020-01-23 09:30:03.573,14.187
28-000002c7c3ee,2020-01-23 09:45:00.933,15.562
28-031701a152ff,2020-01-23 09:45:01.813,-5.187
28-000002c7eed3,2020-01-23 09:45:02.693,14.687
28-0000066c6a65,2020-01-23 09:45:03.573,14.062
28-000002c7c3ee,2020-01-23 10:00:00.933,15.437
28-031701a152ff,2020-01-23 10:00:01.813,-5.625
28-000002c7eed3,2020-01-23 10:00:02.693,14.562
28-0000066c6a65,2020-01-23 10:00:03.573,13.937
28-000002c7c3ee,2020-01-23 10:15:00.933,15.375
28-031701a152ff,2020-01-23 10:15:01.813,-5.687
28-000002c7eed3,2020-01-23 10:15:02.693,14.437
28-0000066c6a65,2020-01-23 10:15:03.573,13.812
28-000002c7c3ee,2020-01-23 10:30:00.933,15.25
28-031701a152ff,2020-01-23 10:30:01.813,-5.562
28-000002c7eed3,2020-01-23 10:30:02.693,14.375
28-0000066c6a65,2020-01-23 10:30:03.653,13.687
28-000002c7c3ee,2020-01-23 10:45:00.933,15.125
28-031701a152ff,2020-01-23 10:45:01.813,-5.375
28-000002c7eed3,2020-01-23 10:45:02.693,14.25
28-0000066c6a65,2020-01-23 10:45:03.573,13.562
28-000002c7c3ee,2020-01-23 11:00:00.933,15.0
28-031701a152ff,2020-01-23 11:00:01.813,-5.25
28-000002c7eed3,2020-01-23 11:00:02.693,14.187
28-0000066c6a65,2020-01-23 11:00:03.573,13.5
28-000002c7c3ee,2020-01-23 11:15:00.933,14.937
28-031701a152ff,2020-01-23 11:15:01.813,-5.0
28-000002c7eed3,2020-01-23 11:15:02.693,14.125
28-0000066c6a65,2020-01-23 11:15:03.573,13.375
28-000002c7c3ee,2020-01-23 11:30:00.933,14.812
28-031701a152ff,2020-01-23 11:30:01.813,-4.75
28-000002c7eed3,2020-01-23 11:30:02.693,14.062
28-0000066c6a65,2020-01-23 11:30:03.573,13.25
28-000002c7c3ee,2020-01-23 11:45:00.933,14.75
28-031701a152ff,2020-01-23 11:45:01.813,-4.625
28-000002c7eed3,2020-01-23 11:45:02.693,14.0
28-0000066c6a65,2020-01-23 11:45:03.573,13.187
28-000002c7c3ee,2020-01-23 12:00:00.933,14.625
28-031701a152ff,2020-01-23 12:00:01.813,-4.437
28-000002c7eed3,2020-01-23 12:00:02.693,13.937
28-0000066c6a65,2020-01-23 12:00:03.573,13.125
28-000002c7c3ee,2020-01-23 12:15:01.013,14.562
28-031701a152ff,2020-01-23 12:15:01.973,-4.125
28-000002c7eed3,2020-01-23 12:15:02.853,13.875
28-0000066c6a65,2020-01-23 12:15:03.733,13.062
28-000002c7c3ee,2020-01-23 12:30:00.933,14.562
28-031701a152ff,2020-01-23 12:30:01.813,-3.687
28-000002c7eed3,2020-01-23 12:30:02.693,13.812
28-0000066c6a65,2020-01-23 12:30:03.573,13.0
28-000002c7c3ee,2020-01-23 12:45:00.933,14.5
28-031701a152ff,2020-01-23 12:45:01.813,-3.375
28-000002c7eed3,2020-01-23 12:45:02.693,13.75
28-0000066c6a65,2020-01-23 12:45:03.573,12.937
28-000002c7c3ee,2020-01-23 13:00:00.933,14.5
28-031701a152ff,2020-01-23 13:00:01.813,-3.312
28-000002c7eed3,2020-01-23 13:00:02.693,13.75
28-0000066c6a65,2020-01-23 13:00:03.573,12.875
28-000002c7c3ee,2020-01-23 13:15:00.933,14.5
28-031701a152ff,2020-01-23 13:15:01.813,-3.187
28-000002c7eed3,2020-01-23 13:15:02.693,13.687
28-0000066c6a65,2020-01-23 13:15:03.573,12.812
28-000002c7c3ee,2020-01-23 13:30:00.933,14.437
28-031701a152ff,2020-01-23 13:30:01.813,-2.625
28-000002c7eed3,2020-01-23 13:30:02.693,13.687
28-0000066c6a65,2020-01-23 13:30:03.573,12.75
28-000002c7c3ee,2020-01-23 13:45:00.933,14.375
28-031701a152ff,2020-01-23 13:45:01.813,-3.125
28-000002c7eed3,2020-01-23 13:45:02.693,13.625
28-0000066c6a65,2020-01-23 13:45:03.573,12.75
28-000002c7c3ee,2020-01-23 14:00:00.933,14.375
28-031701a152ff,2020-01-23 14:00:01.813,-3.187
28-000002c7eed3,2020-01-23 14:00:02.693,13.562
28-0000066c6a65,2020-01-23 14:00:03.573,12.687
28-000002c7c3ee,2020-01-23 14:15:00.933,14.312
28-031701a152ff,2020-01-23 14:15:01.813,-3.062
28-000002c7eed3,2020-01-23 14:15:02.693,13.5
28-0000066c6a65,2020-01-23 14:15:03.573,12.687
28-000002c7c3ee,2020-01-23 14:30:00.933,14.25
28-031701a152ff,2020-01-23 14:30:01.813,-3.0
28-000002c7eed3,2020-01-23 14:30:02.693,13.5
28-0000066c6a65,2020-01-23 14:30:03.573,12.625
28-000002c7c3ee,2020-01-23 14:45:00.933,14.25
28-031701a152ff,2020-01-23 14:45:01.813,-3.0
28-000002c7eed3,2020-01-23 14:45:02.693,13.437
28-0000066c6a65,2020-01-23 14:45:03.573,12.625
28-000002c7c3ee,2020-01-23 15:00:00.933,14.25
28-031701a152ff,2020-01-23 15:00:01.813,-3.062
28-000002c7eed3,2020-01-23 15:00:02.693,13.437
28-0000066c6a65,2020-01-23 15:00:03.573,12.625
28-000002c7c3ee,2020-01-23 15:15:00.933,14.187
28-031701a152ff,2020-01-23 15:15:01.813,-2.937
28-000002c7eed3,2020-01-23 15:15:02.693,13.375
28-0000066c6a65,2020-01-23 15:15:03.573,12.562
28-000002c7c3ee,2020-01-23 15:30:00.933,14.125
28-031701a152ff,2020-01-23 15:30:01.813,-3.0
28-000002c7eed3,2020-01-23 15:30:02.693,13.312
28-0000066c6a65,2020-01-23 15:30:03.573,12.625
28-000002c7c3ee,2020-01-23 15:45:00.933,14.062
28-031701a152ff,2020-01-23 15:45:01.813,-3.312
28-000002c7eed3,2020-01-23 15:45:02.693,13.312
28-0000066c6a65,2020-01-23 15:45:03.573,12.562
28-000002c7c3ee,2020-01-23 16:00:00.933,14.0
28-031701a152ff,2020-01-23 16:00:01.813,-3.312
28-000002c7eed3,2020-01-23 16:00:02.693,13.312
28-0000066c6a65,2020-01-23 16:00:03.573,12.5
28-000002c7c3ee,2020-01-23 16:15:00.933,13.937
28-031701a152ff,2020-01-23 16:15:01.813,-3.312
28-000002c7eed3,2020-01-23 16:15:02.693,13.25
28-0000066c6a65,2020-01-23 16:15:03.573,12.5
28-000002c7c3ee,2020-01-23 16:30:00.933,13.875
28-031701a152ff,2020-01-23 16:30:01.813,-3.5
28-000002c7eed3,2020-01-23 16:30:02.693,13.187
28-0000066c6a65,2020-01-23 16:30:03.573,12.5
28-000002c7c3ee,2020-01-23 16:45:00.933,13.812
28-031701a152ff,2020-01-23 16:45:01.813,-3.437
28-000002c7eed3,2020-01-23 16:45:02.693,13.187
28-0000066c6a65,2020-01-23 16:45:03.573,12.437
28-000002c7c3ee,2020-01-23 17:00:00.933,13.687
28-031701a152ff,2020-01-23 17:00:01.813,-3.437
28-000002c7eed3,2020-01-23 17:00:02.773,13.125
28-0000066c6a65,2020-01-23 17:00:03.653,12.437
28-000002c7c3ee,2020-01-23 17:15:00.933,13.625
28-031701a152ff,2020-01-23 17:15:01.813,-3.5
28-000002c7eed3,2020-01-23 17:15:02.693,13.125
28-0000066c6a65,2020-01-23 17:15:03.573,12.375
28-000002c7c3ee,2020-01-23 17:30:00.933,13.562
28-031701a152ff,2020-01-23 17:30:01.813,-3.562
28-000002c7eed3,2020-01-23 17:30:02.693,13.062
28-0000066c6a65,2020-01-23 17:30:03.573,12.375
28-000002c7c3ee,2020-01-23 17:45:00.933,13.5
28-031701a152ff,2020-01-23 17:45:01.813,-3.5
28-000002c7eed3,2020-01-23 17:45:02.693,13.062
28-0000066c6a65,2020-01-23 17:45:03.573,12.312
28-000002c7c3ee,2020-01-23 18:00:00.933,13.437
28-031701a152ff,2020-01-23 18:00:01.813,-3.5
28-000002c7eed3,2020-01-23 18:00:02.693,13.0
28-0000066c6a65,2020-01-23 18:00:03.573,12.312
28-000002c7c3ee,2020-01-23 18:15:00.933,13.437
28-031701a152ff,2020-01-23 18:15:01.813,-3.437
28-000002c7eed3,2020-01-23 18:15:02.693,13.0
28-0000066c6a65,2020-01-23 18:15:03.573,12.25
28-000002c7c3ee,2020-01-23 18:30:00.933,13.312
28-031701a152ff,2020-01-23 18:30:01.813,-3.375
28-000002c7eed3,2020-01-23 18:30:02.693,12.937
28-0000066c6a65,2020-01-23 18:30:03.573,12.25
28-000002c7c3ee,2020-01-23 18:45:00.933,13.312
28-031701a152ff,2020-01-23 18:45:01.813,-3.25
28-000002c7eed3,2020-01-23 18:45:02.693,12.937
28-0000066c6a65,2020-01-23 18:45:03.573,12.25
28-000002c7c3ee,2020-01-23 19:00:00.933,13.187
28-031701a152ff,2020-01-23 19:00:01.813,-3.187
28-000002c7eed3,2020-01-23 19:00:02.693,12.875
28-0000066c6a65,2020-01-23 19:00:03.573,12.25
28-000002c7c3ee,2020-01-23 19:15:00.933,13.187
28-031701a152ff,2020-01-23 19:15:01.813,-3.062
28-000002c7eed3,2020-01-23 19:15:02.693,12.875
28-0000066c6a65,2020-01-23 19:15:03.573,12.187
28-000002c7c3ee,2020-01-23 19:30:00.933,13.125
28-031701a152ff,2020-01-23 19:30:01.813,-2.875
28-000002c7eed3,2020-01-23 19:30:02.693,12.812
28-0000066c6a65,2020-01-23 19:30:03.573,12.187
28-000002c7c3ee,2020-01-23 19:45:00.933,13.062
28-031701a152ff,2020-01-23 19:45:01.813,-2.562
28-000002c7eed3,2020-01-23 19:45:02.693,12.812
28-0000066c6a65,2020-01-23 19:45:03.573,12.187
28-000002c7c3ee,2020-01-23 20:00:00.933,13.0
28-031701a152ff,2020-01-23 20:00:01.813,-2.375
28-000002c7eed3,2020-01-23 20:00:02.693,12.75
28-0000066c6a65,2020-01-23 20:00:03.573,12.187
28-000002c7c3ee,2020-01-23 20:15:00.933,12.937
28-031701a152ff,2020-01-23 20:15:01.813,-2.312
28-000002c7eed3,2020-01-23 20:15:02.693,12.75
28-0000066c6a65,2020-01-23 20:15:03.573,12.187
28-000002c7c3ee,2020-01-23 20:30:00.933,12.875
28-031701a152ff,2020-01-23 20:30:01.813,-2.312
28-000002c7eed3,2020-01-23 20:30:02.693,12.687
28-0000066c6a65,2020-01-23 20:30:03.573,12.187
28-000002c7c3ee,2020-01-23 20:45:00.933,12.812
28-031701a152ff,2020-01-23 20:45:01.813,-2.312
28-000002c7eed3,2020-01-23 20:45:02.693,12.687
28-0000066c6a65,2020-01-23 20:45:03.573,12.187
28-000002c7c3ee,2020-01-23 21:00:00.933,12.75
28-031701a152ff,2020-01-23 21:00:01.813,-2.25
28-000002c7eed3,2020-01-23 21:00:02.693,12.625
28-0000066c6a65,2020-01-23 21:00:03.573,12.187
28-000002c7c3ee,2020-01-23 21:15:00.933,12.687
28-031701a152ff,2020-01-23 21:15:01.813,-2.125
28-000002c7eed3,2020-01-23 21:15:02.693,12.625
28-0000066c6a65,2020-01-23 21:15:04.453,12.25
28-000002c7c3ee,2020-01-23 21:30:00.933,12.687
28-031701a152ff,2020-01-23 21:30:01.813,-2.0
28-000002c7eed3,2020-01-23 21:30:02.693,12.625
28-0000066c6a65,2020-01-23 21:30:03.573,12.187
28-000002c7c3ee,2020-01-23 21:45:00.933,12.625
28-031701a152ff,2020-01-23 21:45:01.813,-1.937
28-000002c7eed3,2020-01-23 21:45:02.693,12.562
28-0000066c6a65,2020-01-23 21:45:03.573,12.187
28-000002c7c3ee,2020-01-23 22:00:00.933,12.562
28-031701a152ff,2020-01-23 22:00:01.813,-1.812
28-000002c7eed3,2020-01-23 22:00:02.693,12.562
28-0000066c6a65,2020-01-23 22:00:03.573,12.187
28-000002c7c3ee,2020-01-23 22:15:00.933,12.5
28-031701a152ff,2020-01-23 22:15:01.813,-1.75
28-000002c7eed3,2020-01-23 22:15:02.693,12.562
28-0000066c6a65,2020-01-23 22:15:03.573,12.25
0,2020-01-23 22:15:03.576,1.0
28-000002c7c3ee,2020-01-23 22:30:00.933,12.562
28-031701a152ff,2020-01-23 22:30:01.813,-1.75
28-000002c7eed3,2020-01-23 22:30:02.693,12.625
28-0000066c6a65,2020-01-23 22:30:03.573,13.75
28-000002c7c3ee,2020-01-23 22:45:00.933,12.625
28-031701a152ff,2020-01-23 22:45:01.813,-1.625
28-000002c7eed3,2020-01-23 22:45:02.693,12.875
28-0000066c6a65,2020-01-23 22:45:03.573,13.937
28-000002c7c3ee,2020-01-23 23:00:00.933,12.687
28-031701a152ff,2020-01-23 23:00:01.813,-1.25
28-000002c7eed3,2020-01-23 23:00:02.693,13.187
28-0000066c6a65,2020-01-23 23:00:03.573,14.0
28-000002c7c3ee,2020-01-23 23:15:00.933,12.875
28-031701a152ff,2020-01-23 23:15:01.813,-1.125
28-000002c7eed3,2020-01-23 23:15:02.693,13.5
28-0000066c6a65,2020-01-23 23:15:03.573,14.062
28-000002c7c3ee,2020-01-23 23:30:00.933,13.0
28-031701a152ff,2020-01-23 23:30:01.813,-1.0
28-000002c7eed3,2020-01-23 23:30:02.693,13.812
28-0000066c6a65,2020-01-23 23:30:03.573,14.25
28-000002c7c3ee,2020-01-23 23:45:00.933,13.187
28-031701a152ff,2020-01-23 23:45:01.813,-0.812
28-000002c7eed3,2020-01-23 23:45:02.693,14.062
28-0000066c6a65,2020-01-23 23:45:03.573,14.375
28-000002c7c3ee,2020-01-24 00:00:00.933,13.375
28-031701a152ff,2020-01-24 00:00:01.813,-0.625
28-000002c7eed3,2020-01-24 00:00:02.773,14.312
28-0000066c6a65,2020-01-24 00:00:03.653,14.562
28-000002c7c3ee,2020-01-24 00:15:00.933,13.5
28-031701a152ff,2020-01-24 00:15:01.813,-0.562
28-000002c7eed3,2020-01-24 00:15:02.693,14.562
28-0000066c6a65,2020-01-24 00:15:03.573,14.812
28-000002c7c3ee,2020-01-24 00:30:00.933,13.687
28-031701a152ff,2020-01-24 00:30:01.813,-0.5
28-000002c7eed3,2020-01-24 00:30:02.693,14.687
28-0000066c6a65,2020-01-24 00:30:03.573,15.0
28-000002c7c3ee,2020-01-24 00:45:00.933,13.875
28-031701a152ff,2020-01-24 00:45:01.813,-0.437
28-000002c7eed3,2020-01-24 00:45:02.693,14.937
28-0000066c6a65,2020-01-24 00:45:03.573,15.25
28-000002c7c3ee,2020-01-24 01:00:00.933,14.062
28-031701a152ff,2020-01-24 01:00:01.813,-0.437
28-000002c7eed3,2020-01-24 01:00:02.693,15.062
28-0000066c6a65,2020-01-24 01:00:03.573,15.5
28-000002c7c3ee,2020-01-24 01:15:00.933,14.25
28-031701a152ff,2020-01-24 01:15:01.813,-0.375
28-000002c7eed3,2020-01-24 01:15:02.693,15.187
28-0000066c6a65,2020-01-24 01:15:03.573,15.812
28-000002c7c3ee,2020-01-24 01:30:00.933,14.375
28-031701a152ff,2020-01-24 01:30:01.813,-0.375
28-000002c7eed3,2020-01-24 01:30:02.693,15.312
28-0000066c6a65,2020-01-24 01:30:03.573,16.062
28-000002c7c3ee,2020-01-24 01:45:00.933,14.5
28-031701a152ff,2020-01-24 01:45:01.813,-0.25
28-000002c7eed3,2020-01-24 01:45:02.693,15.5
28-0000066c6a65,2020-01-24 01:45:03.573,16.312
28-000002c7c3ee,2020-01-24 02:00:00.933,14.687
28-031701a152ff,2020-01-24 02:00:01.813,-0.187
28-000002c7eed3,2020-01-24 02:00:02.693,15.562
28-0000066c6a65,2020-01-24 02:00:03.573,16.625
28-000002c7c3ee,2020-01-24 02:15:00.933,14.75
28-031701a152ff,2020-01-24 02:15:01.813,-0.125
28-000002c7eed3,2020-01-24 02:15:02.693,15.625
28-0000066c6a65,2020-01-24 02:15:03.573,16.937
28-000002c7c3ee,2020-01-24 02:30:00.933,14.937
28-031701a152ff,2020-01-24 02:30:01.813,-0.062
28-000002c7eed3,2020-01-24 02:30:02.773,15.75
28-0000066c6a65,2020-01-24 02:30:03.733,17.187
28-000002c7c3ee,2020-01-24 02:45:00.933,15.062
28-031701a152ff,2020-01-24 02:45:01.813,0.0
28-000002c7eed3,2020-01-24 02:45:02.693,15.812
28-0000066c6a65,2020-01-24 02:45:03.573,17.437
28-000002c7c3ee,2020-01-24 03:00:00.933,15.187
28-031701a152ff,2020-01-24 03:00:01.813,0.125
28-000002c7eed3,2020-01-24 03:00:02.693,15.875
28-0000066c6a65,2020-01-24 03:00:03.573,17.687
28-000002c7c3ee,2020-01-24 03:15:00.933,15.187
28-031701a152ff,2020-01-24 03:15:01.813,0.187
